,Id,SalePrice
1143,1143,94464.41616266966
1144,1144,108269.52266916633
1145,1145,165828.82179617882
1146,1146,233474.32171404362
1147,1147,182921.88802361488
1148,1148,200686.8980064988
1149,1149,104332.35675394535
1150,1150,106882.50461220741
1151,1151,153068.3715596795
1152,1152,122606.66020810604
1153,1153,114930.07219359279
1154,1154,143169.25937086344
1155,1155,161931.24541938305
1156,1156,168176.13429874182
1157,1157,237925.2610117197
1158,1158,164683.35947692394
1159,1159,184357.30521678925
1160,1160,161453.6815226078
1161,1161,161506.15281760693
1162,1162,214275.4933565855
1163,1163,291018.37841272354
1164,1164,220213.84900808334
1165,1165,162679.05258089304
1166,1166,117836.06449365616
1167,1167,415857.91178941727
1168,1168,408964.8790180683
1169,1169,383637.6180112362
1170,1170,399942.1340286732
1171,1171,373992.55702495575
1172,1172,272227.64582037926
1173,1173,383882.78450369835
1174,1174,167570.98682373762
1175,1175,182949.96928721666
1176,1176,214594.47376281023
1177,1177,254704.33643460274
1178,1178,154234.55413877964
1179,1179,130467.69716441631
1180,1180,112375.32639056444
1181,1181,166563.67745399475
1182,1182,107282.2307229042
1183,1183,112962.56495118141
1184,1184,111641.42573177814
1185,1185,108292.45874136686
1186,1186,115911.72535344958
1187,1187,129514.30768370628
1188,1188,154433.40854346752
1189,1189,112129.9774825573
1190,1190,148268.57862770557
1191,1191,364647.00090289116
1192,1192,234693.1794643402
1193,1193,251816.1618411541
1194,1194,396220.12724876404
1195,1195,342106.44852519035
1196,1196,370800.585436821
1197,1197,343362.4975860119
1198,1198,318782.7969431877
1199,1199,379479.2732477188
1200,1200,348334.15815234184
1201,1201,370080.1513373852
1202,1202,274902.24400162697
1203,1203,282297.2843527794
1204,1204,315088.21687698364
1205,1205,290624.2749929428
1206,1206,193777.67317295074
1207,1207,170527.71747112274
1208,1208,175330.17152398825
1209,1209,258122.84666895866
1210,1210,183602.93109565973
1211,1211,208301.38425827026
1212,1212,185483.1310391426
1213,1213,182764.95700329542
1214,1214,186185.68841516972
1215,1215,203505.5830076337
1216,1216,174432.3544025421
1217,1217,187022.55728393793
1218,1218,270712.6954495907
1219,1219,276700.60374736786
1220,1220,355323.24880361557
1221,1221,276837.69439458847
1222,1222,396423.0591773987
1223,1223,314835.02410054207
1224,1224,269904.015147686
1225,1225,279160.5954051018
1226,1226,290178.27971577644
1227,1227,195788.8045564294
1228,1228,199517.8826212883
1229,1229,330220.9383547306
1230,1230,178442.68504679203
1231,1231,124490.11144042015
1232,1232,199600.61343610287
1233,1233,111705.9793740511
1234,1234,182661.0230639577
1235,1235,178972.13007062674
1236,1236,161618.92854571342
1237,1237,199947.17078059912
1238,1238,143814.17343467474
1239,1239,140250.7608756423
1240,1240,157417.49079227448
1241,1241,120735.2698624134
1242,1242,107850.01520216465
1243,1243,126929.35064733028
1244,1244,116737.429317832
1245,1245,116796.5748757124
1246,1246,117335.4625865817
1247,1247,120126.61893591285
1248,1248,91106.86491131783
1249,1249,130896.93167209625
1250,1250,257747.32817411423
1251,1251,359042.76614785194
1252,1252,163661.41394227743
1253,1253,146765.00240266323
1254,1254,165026.5582293272
1255,1255,148099.70475435257
1256,1256,230288.5951757431
1257,1257,208445.41742652655
1258,1258,147953.3216446638
1259,1259,144497.8132456541
1260,1260,116222.03029096127
1261,1261,161968.76937001944
1262,1262,139379.07209843397
1263,1263,136663.51626217365
1264,1264,120126.54382362962
1265,1265,137166.91878437996
1266,1266,178985.3927537799
1267,1267,179663.28110992908
1268,1268,142351.4690220356
1269,1269,128029.76705729961
1270,1270,118730.61959594488
1271,1271,137696.09555006027
1272,1272,145727.4871647358
1273,1273,152730.0014540553
1274,1274,118891.00578129292
1275,1275,136556.66367411613
1276,1276,112159.51807051897
1277,1277,114535.80781891942
1278,1278,135591.38499200344
1279,1279,126748.78071844578
1280,1280,168579.3906867504
1281,1281,161120.3868612647
1282,1282,156510.84261238575
1283,1283,159967.5635382533
1284,1284,134931.57723546028
1285,1285,126988.29232901335
1286,1286,151408.16476345062
1287,1287,107688.60963582993
1288,1288,141654.66310083866
1289,1289,122234.51103568077
1290,1290,131799.50232803822
1291,1291,201469.36412155628
1292,1292,139189.9715602398
1293,1293,188892.54195690155
1294,1294,117349.30470734835
1295,1295,111170.05323320627
1296,1296,98933.37704315782
1297,1297,113995.1603345573
1298,1298,138983.06941092014
1299,1299,123841.87097549438
1300,1300,140283.27376395464
1301,1301,125588.39251548052
1302,1302,161436.13743931055
1303,1303,142269.48933005333
1304,1304,221486.59445643425
1305,1305,113014.00613486767
1306,1306,92250.26700794697
1307,1307,98692.05200746655
1308,1308,141267.49147176743
1309,1309,115399.88879486918
1310,1310,111431.72296732664
1311,1311,93736.51375621557
1312,1312,157780.42261451483
1313,1313,114902.79570445418
1314,1314,114012.84391209483
1315,1315,124416.87696427107
1316,1316,122808.40643569827
1317,1317,112369.59103122354
1318,1318,105910.83065569401
1319,1319,100364.31969031692
1320,1320,103089.77425247431
1321,1321,103433.70266705751
1322,1322,111362.72697001696
1323,1323,110544.82395276427
1324,1324,130729.23813462257
1325,1325,101565.81577286124
1326,1326,110564.33168575168
1327,1327,96621.57655507326
1328,1328,126475.52223205566
1329,1329,93264.10578116775
1330,1330,113518.83579045534
1331,1331,81031.93632811308
1332,1332,163576.83751136065
1333,1333,109690.79729244113
1334,1334,112233.18175971508
1335,1335,106568.18653270602
1336,1336,152094.7124928236
1337,1337,100020.23032084107
1338,1338,112762.05271109939
1339,1339,86350.55662617087
1340,1340,101258.56897830963
1341,1341,121860.69866269827
1342,1342,117992.41607636213
1343,1343,111740.57394564152
1344,1344,104651.7663732171
1345,1345,110822.24044054747
1346,1346,160223.69642406702
1347,1347,150480.16323447227
1348,1348,130771.11859768629
1349,1349,112054.59694117308
1350,1350,148641.21066480875
1351,1351,159368.5967311263
1352,1352,127127.1320194006
1353,1353,123094.61106061935
1354,1354,106193.79472211003
1355,1355,192774.43059682846
1356,1356,190657.60550051928
1357,1357,138778.84984314442
1358,1358,176104.91180419922
1359,1359,137623.23663532734
1360,1360,123703.19223999977
1361,1361,158631.4340531826
1362,1362,215188.66557478905
1363,1363,159469.6764037013
1364,1364,145604.43178415298
1365,1365,133329.4107735157
1366,1366,113674.20018315315
1367,1367,223207.65293240547
1368,1368,159047.9745849967
1369,1369,206050.0116020441
1370,1370,170406.7008525133
1371,1371,223451.05965137482
1372,1372,304979.7345638275
1373,1373,219560.24338006973
1374,1374,235331.46218657494
1375,1375,190944.48077082634
1376,1376,122981.29881620407
1377,1377,132971.32905870676
1378,1378,196179.65668737888
1379,1379,168029.87995296717
1380,1380,189428.25349122286
1381,1381,244853.87554466724
1382,1382,154508.5422873497
1383,1383,122623.19564074278
1384,1384,110453.04210782051
1385,1385,206579.4137045741
1386,1386,232288.01977336407
1387,1387,213545.2195480466
1388,1388,167259.12062376738
1389,1389,262477.25595235825
1390,1390,197811.6856470704
1391,1391,214430.3748846054
1392,1392,240624.17411208153
1393,1393,144313.76669108868
1394,1394,168946.61463946104
1395,1395,205752.4274662137
1396,1396,172372.8399783373
1397,1397,195690.18212854862
1398,1398,130373.58147352934
1399,1399,122700.08379295468
1400,1400,120369.16722878814
1401,1401,228990.8695280552
1402,1402,118555.00171259046
1403,1403,237789.0073299408
1404,1404,135624.88507032394
1405,1405,134688.84652704
1406,1406,116016.2387304008
1407,1407,111886.10399439931
1408,1408,110878.48344519734
1409,1409,132455.13598769903
1410,1410,94717.14753508568
1411,1411,90687.35744431615
1412,1412,107338.44690173864
1413,1413,117118.98898631334
1414,1414,110775.6600946188
1415,1415,165864.11383897066
1416,1416,125149.98357892036
1417,1417,158389.01452422142
1418,1418,132893.39469969273
1419,1419,108745.20339369774
1420,1420,135119.23990994692
1421,1421,184618.42770427465
1422,1422,178511.820538342
1423,1423,198560.5551108718
1424,1424,181174.1968780756
1425,1425,232328.64478826523
1426,1426,105869.59937736392
1427,1427,117177.61948853731
1428,1428,86601.38336569071
1429,1429,97104.67730015516
1430,1430,111779.42845672369
1431,1431,82520.74225917459
1432,1432,85700.41152834892
1433,1433,93927.26139947772
1434,1434,351525.09962916374
1435,1435,305254.7742843628
1436,1436,203705.56409657001
1437,1437,121117.81135573983
1438,1438,187723.52657169104
1439,1439,141753.0816525221
1440,1440,201707.68466591835
1441,1441,184542.05997288227
1442,1442,315811.0974907875
1443,1443,354966.78736805916
1444,1444,101473.80859106779
1445,1445,169253.77022624016
1446,1446,129028.51362675428
1447,1447,130080.37531077862
1448,1448,118812.00911998749
1449,1449,91805.13015687466
1450,1450,102792.52812191844
1451,1451,173421.81520462036
1452,1452,103426.67430341244
1453,1453,94166.49938672781
1454,1454,92757.88654834032
1455,1455,100784.35830846429
1456,1456,137542.51239150763
1457,1457,115771.093698591
1458,1458,225494.58588957787
